province/territory,2016,2017,2018,2019,2020,2021,2022,2023,csd_code,csd_name
Quebec,0.0,4.0,0.0,8.0,12.0,0.0,3.0,0.0,2483015,Kazabazua
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2483020,Lac-Sainte-Marie
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2483032,Gracefield
Quebec,0.0,0.0,2.0,2.0,7.0,5.0,34.0,17.0,2483065,Maniwaki
Quebec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483070,Déléage
Quebec,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2483075,Egan-Sud
Quebec,5.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,2483090,Aumond
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2483095,Grand-Remous
Quebec,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2484005,Bristol
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2484030,Campbell's Bay
Quebec,19.0,11.0,2.0,13.0,7.0,13.0,4.0,12.0,2484045,Thorne
Quebec,0.0,9.0,37.0,36.0,0.0,0.0,0.0,0.0,2484055,Otter Lake
Quebec,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2484065,Mansfield-et-Pontefract
Quebec,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2484082,L'Isle-aux-Allumettes
Quebec,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,2485005,Témiscaming
Quebec,1.0,0.0,0.0,0.0,3.0,4.0,9.0,7.0,2485015,Saint-Édouard-de-Fabre
Quebec,0.0,3.0,2.0,2.0,24.0,4.0,7.0,7.0,2485020,Béarn
Quebec,2.0,3.0,1.0,1.0,0.0,7.0,10.0,7.0,2485025,Ville-Marie
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2485030,Duhamel-Ouest
Quebec,0.0,0.0,1.0,3.0,1.0,7.0,6.0,5.0,2485037,Lorrainville
Quebec,0.0,0.0,9.0,17.0,14.0,13.0,24.0,25.0,2485045,Saint-Bruno-de-Guigues
Quebec,0.0,0.0,0.0,1.0,3.0,2.0,3.0,10.0,2485050,Laverlochère
Quebec,0.0,4.0,2.0,15.0,3.0,21.0,22.0,22.0,2485055,Fugèreville
Quebec,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2485080,Angliers
Quebec,0.0,0.0,13.0,42.0,30.0,38.0,48.0,54.0,2485085,Saint-Eugène-de-Guigues
Quebec,0.0,3.0,6.0,7.0,11.0,16.0,6.0,33.0,2485090,Notre-Dame-du-Nord
Quebec,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2485095,Guérin
Quebec,10.0,0.0,23.0,59.0,2.0,34.0,53.0,38.0,2485100,Nédélec
Quebec,15.0,4.0,46.0,57.0,81.0,56.0,201.0,256.0,2486042,Rouyn-Noranda
Quebec,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2487005,Duparquet
Quebec,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2487015,Roquemaure
Quebec,6.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,2487020,Gallichan
Quebec,0.0,0.0,0.0,4.0,4.0,3.0,3.0,6.0,2487025,Palmarolle
Quebec,0.0,0.0,0.0,4.0,1.0,2.0,2.0,8.0,2487058,Macamic
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2487070,Sainte-Hélène-de-Mancebourg
Quebec,7.0,10.0,7.0,8.0,11.0,16.0,11.0,7.0,2487075,Clerval
Quebec,0.0,8.0,0.0,6.0,0.0,4.0,9.0,2.0,2487080,La Reine
Quebec,2.0,2.0,14.0,10.0,18.0,12.0,32.0,53.0,2487090,La Sarre
Quebec,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2487115,Normétal
Quebec,0.0,0.0,0.0,2.0,0.0,1.0,8.0,1.0,2488022,Barraute
Quebec,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,2488035,Landrienne
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2488050,Saint-Mathieu-d'Harricana
Quebec,2.0,5.0,4.0,25.0,41.0,23.0,133.0,113.0,2488055,Amos
Quebec,0.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,2488060,Saint-Félix-de-Dalquier
Quebec,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,2488070,Berry
Quebec,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,2488085,Sainte-Gertrude-Manneville
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2488090,Preissac
Quebec,0.0,0.0,0.0,0.0,0.0,6.0,13.0,12.0,2488904,Lac-Chicobi
Quebec,7.0,11.0,20.0,43.0,44.0,52.0,220.0,242.0,2489008,Val-d'Or
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2489010,Rivière-Héva
Quebec,0.0,0.0,0.0,4.0,0.0,0.0,18.0,25.0,2489015,Malartic
Quebec,1.0,0.0,0.0,3.0,0.0,20.0,16.0,20.0,2489045,Senneterre
Quebec,3.0,2.0,3.0,6.0,9.0,19.0,48.0,52.0,2490012,La Tuque
Quebec,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2490027,Lac-Édouard
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2491005,Lac-Bouchette
Quebec,0.0,0.0,0.0,1.0,2.0,1.0,4.0,7.0,2491020,Chambord
Quebec,0.0,1.0,2.0,12.0,2.0,19.0,48.0,58.0,2491025,Roberval
Quebec,0.0,0.0,0.0,13.0,10.0,10.0,25.0,15.0,2491035,Saint-Prime
Quebec,16.0,83.0,118.0,169.0,156.0,192.0,280.0,464.0,2491042,Saint-Félicien
Quebec,0.0,0.0,2.0,4.0,8.0,11.0,47.0,12.0,2491050,La Doré
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2492005,Saint-Augustin
Quebec,0.0,0.0,8.0,36.0,24.0,25.0,12.0,15.0,2492010,Péribonka
Quebec,2.0,2.0,6.0,8.0,29.0,35.0,7.0,10.0,2492015,Sainte-Jeanne-d'Arc
Quebec,20.0,0.0,45.0,60.0,72.0,142.0,198.0,189.0,2492022,Dolbeau-Mistassini
Quebec,15.0,27.0,9.0,15.0,12.0,28.0,52.0,28.0,2492030,Albanel
Quebec,54.0,60.0,68.0,79.0,45.0,74.0,110.0,124.0,2492040,Normandin
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,2492045,Saint-Thomas-Didyme
Quebec,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2492050,Saint-Edmond-les-Plaines
Quebec,5.0,6.0,6.0,37.0,74.0,13.0,84.0,43.0,2492055,Girardville
Quebec,0.0,0.0,2.0,5.0,5.0,6.0,7.0,7.0,2492065,Saint-Eugène-d'Argentenay
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2492902,Passes-Dangereuses
Quebec,0.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,2493005,Desbiens
Quebec,0.0,0.0,28.0,44.0,93.0,88.0,82.0,94.0,2493012,Métabetchouan--Lac-à-la-Croix
Quebec,0.0,0.0,5.0,10.0,13.0,30.0,30.0,31.0,2493020,Hébertville
Quebec,0.0,0.0,0.0,5.0,4.0,5.0,4.0,8.0,2493025,Hébertville-Station
Quebec,20.0,4.0,8.0,24.0,10.0,51.0,75.0,145.0,2493030,Saint-Bruno
Quebec,27.0,14.0,5.0,47.0,23.0,31.0,62.0,40.0,2493035,Saint-Gédéon
Quebec,11.0,10.0,9.0,60.0,48.0,77.0,118.0,147.0,2493042,Alma
Quebec,6.0,8.0,10.0,23.0,17.0,16.0,19.0,35.0,2493045,Saint-Nazaire
Quebec,0.0,0.0,0.0,0.0,4.0,6.0,8.0,12.0,2493055,Labrecque
Quebec,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2493060,Lamarche
Quebec,2.0,40.0,68.0,72.0,89.0,66.0,81.0,86.0,2493065,L'Ascension-de-Notre-Seigneur
Quebec,0.0,0.0,0.0,5.0,1.0,2.0,5.0,3.0,2493070,Saint-Henri-de-Taillon
Quebec,0.0,1.0,0.0,0.0,1.0,4.0,13.0,5.0,2493075,Sainte-Monique
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,2493080,Saint-Ludger-de-Milot
Quebec,11.0,8.0,55.0,108.0,123.0,201.0,633.0,616.0,2494068,Saguenay
Quebec,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2494205,Petit-Saguenay
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2494210,L'Anse-Saint-Jean
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2494220,Ferland-et-Boilleau
Quebec,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2494230,Sainte-Rose-du-Nord
Quebec,0.0,0.0,0.0,0.0,2.0,8.0,3.0,6.0,2494235,Saint-Fulgence
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,2494240,Saint-Honoré
Quebec,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494245,Saint-David-de-Falardeau
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2494250,Bégin
Quebec,21.0,10.0,42.0,104.0,21.0,119.0,70.0,66.0,2494255,Saint-Ambroise
Quebec,0.0,0.0,0.0,6.0,8.0,0.0,16.0,5.0,2494265,Larouche
Quebec,2.0,0.0,4.0,4.0,1.0,3.0,3.0,11.0,2495005,Tadoussac
Quebec,0.0,0.0,1.0,0.0,0.0,0.0,18.0,4.0,2495010,Sacré-Coeur
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2495018,Les Bergeronnes
Quebec,0.0,0.0,0.0,0.0,0.0,1.0,46.0,2.0,2495025,Les Escoumins
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,2495040,Portneuf-sur-Mer
Quebec,0.0,0.0,3.0,14.0,0.0,20.0,26.0,36.0,2495045,Forestville
Quebec,0.0,0.0,0.0,2.0,0.0,40.0,50.0,75.0,2496005,Baie-Trinité
Quebec,1.0,0.0,0.0,3.0,12.0,12.0,132.0,92.0,2496020,Baie-Comeau
Quebec,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,2496025,Pointe-Lebel
Quebec,0.0,0.0,2.0,6.0,0.0,0.0,2.0,16.0,2496030,Pointe-aux-Outardes
Quebec,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,2496035,Chute-aux-Outardes
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2496802,Pessamit
Quebec,10.0,20.0,8.0,41.0,91.0,88.0,170.0,269.0,2497007,Sept-Îles
Quebec,0.0,0.0,2.0,4.0,3.0,0.0,6.0,23.0,2497022,Port-Cartier
Quebec,5.0,7.0,10.0,13.0,8.0,13.0,13.0,49.0,2497035,Fermont
Quebec,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2497040,Schefferville
Quebec,1.0,0.0,0.0,0.0,1.0,1.0,23.0,19.0,2497802,Uashat
Quebec,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2497804,Maliotenam
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2497806,Kawawachikamach
Quebec,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2498005,Blanc-Sablon
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2498010,Bonne-Espérance
Quebec,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2498020,L'Île-d'Anticosti
Quebec,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2498035,Baie-Johan-Beetz
Quebec,0.0,0.0,0.0,0.0,3.0,4.0,37.0,14.0,2498040,Havre-Saint-Pierre
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2498804,La Romaine
Quebec,0.0,0.0,0.0,0.0,30.0,42.0,140.0,1.0,2498808,Mingan
Quebec,0.0,0.0,0.0,15.0,18.0,3.0,24.0,20.0,2499005,Lebel-sur-Quévillon
Quebec,0.0,0.0,0.0,0.0,1.0,2.0,13.0,17.0,2499015,Matagami
Quebec,0.0,0.0,0.0,8.0,1.0,14.0,14.0,15.0,2499020,Chapais
Quebec,1.0,2.0,0.0,15.0,44.0,27.0,56.0,127.0,2499025,Chibougamau
Quebec,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2499060,Eeyou Istchee Baie-James
Quebec,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2499095,Kuujjuaq
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2499120,Puvirnituq
Quebec,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2499804,Mistissini
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2499808,Nemaska
Quebec,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2499814,Chisasibi
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2499816,Whapmagoostui
Quebec,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3506008,Ottawa
Quebec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3511005,Loyalist
Quebec,1971.0,2056.0,923.0,483.0,430.0,436.0,1047.0,1585.0,Unspecified,0
Ontario,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481017,Gatineau
Ontario,8.0,7.0,6.0,10.0,24.0,15.0,28.0,34.0,3501005,South Glengarry
Ontario,0.0,2.0,1.0,0.0,2.0,2.0,5.0,3.0,3501011,South Stormont
Ontario,5.0,5.0,14.0,22.0,117.0,21.0,171.0,177.0,3501012,Cornwall
Ontario,15.0,75.0,43.0,58.0,51.0,63.0,79.0,81.0,3501020,South Dundas
Ontario,0.0,1.0,0.0,3.0,4.0,5.0,3.0,11.0,3501030,North Dundas
Ontario,22.0,22.0,28.0,34.0,37.0,81.0,46.0,51.0,3501042,North Stormont
Ontario,7.0,10.0,17.0,4.0,18.0,17.0,46.0,49.0,3501050,North Glengarry
Ontario,1.0,3.0,4.0,13.0,2.0,22.0,31.0,21.0,3502001,East Hawkesbury
Ontario,0.0,2.0,2.0,1.0,2.0,15.0,43.0,82.0,3502008,Hawkesbury
Ontario,3.0,1.0,0.0,6.0,7.0,5.0,35.0,25.0,3502010,Champlain
Ontario,6.0,2.0,8.0,7.0,6.0,6.0,8.0,31.0,3502023,Alfred and Plantagenet
Ontario,17.0,18.0,28.0,36.0,38.0,34.0,79.0,61.0,3502025,The Nation / La Nation
Ontario,8.0,4.0,4.0,5.0,5.0,9.0,8.0,13.0,3502036,Clarence-Rockland
Ontario,3.0,12.0,6.0,14.0,20.0,39.0,32.0,46.0,3502048,Russell
Ontario,496.0,446.0,532.0,571.0,516.0,737.0,1428.0,1887.0,3506008,Ottawa
Ontario,1.0,0.0,2.0,2.0,2.0,1.0,3.0,8.0,3507004,Edwardsburgh/Cardinal
Ontario,11.0,0.0,1.0,1.0,2.0,3.0,1.0,13.0,3507006,Augusta
Ontario,22.0,22.0,25.0,29.0,34.0,28.0,72.0,48.0,3507014,Elizabethtown-Kitley
Ontario,1.0,1.0,2.0,6.0,11.0,8.0,60.0,66.0,3507015,Brockville
Ontario,2.0,3.0,1.0,0.0,1.0,0.0,4.0,2.0,3507021,Leeds and the Thousand Islands
Ontario,0.0,1.0,1.0,0.0,2.0,3.0,8.0,16.0,3507024,Gananoque
Ontario,5.0,9.0,14.0,2.0,18.0,9.0,9.0,14.0,3507040,Rideau Lakes
Ontario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3507052,Merrickville-Wolford
Ontario,1.0,7.0,9.0,5.0,1.0,9.0,56.0,43.0,3507065,North Grenville
Ontario,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,3509001,Montague
Ontario,2.0,1.0,0.0,3.0,2.0,4.0,14.0,15.0,3509004,Smiths Falls
Ontario,0.0,0.0,0.0,0.0,1.0,0.0,10.0,17.0,3509015,Tay Valley
Ontario,3.0,2.0,1.0,1.0,2.0,4.0,7.0,19.0,3509021,Perth
Ontario,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,3509024,Beckwith
Ontario,1.0,0.0,1.0,1.0,2.0,2.0,17.0,24.0,3509028,Carleton Place
Ontario,1.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,3509030,Mississippi Mills
Ontario,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3509039,Lanark Highlands
Ontario,42.0,27.0,51.0,76.0,90.0,76.0,139.0,273.0,3510010,Kingston
Ontario,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3510020,South Frontenac
Ontario,0.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,3510035,Central Frontenac
Ontario,0.0,1.0,7.0,1.0,1.0,16.0,5.0,36.0,3511005,Loyalist
Ontario,4.0,1.0,12.0,4.0,12.0,9.0,31.0,35.0,3511015,Greater Napanee
Ontario,8.0,3.0,1.0,3.0,0.0,2.0,5.0,8.0,3511030,Stone Mills
Ontario,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3511035,Addington Highlands
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3512001,Tyendinaga
Ontario,10.0,5.0,8.0,14.0,9.0,32.0,46.0,108.0,3512005,Belleville
Ontario,32.0,22.0,21.0,28.0,42.0,33.0,91.0,103.0,3512015,Quinte West
Ontario,1.0,0.0,1.0,7.0,4.0,2.0,2.0,7.0,3512020,Stirling-Rawdon
Ontario,0.0,0.0,8.0,9.0,1.0,20.0,13.0,16.0,3512026,Centre Hastings
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3512030,Tweed
Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3512046,Marmora and Lake
Ontario,0.0,0.0,1.0,2.0,5.0,0.0,10.0,35.0,3512058,Faraday
Ontario,136.0,215.0,271.0,241.0,268.0,287.0,375.0,372.0,3513020,Prince Edward County
Ontario,28.0,32.0,35.0,32.0,32.0,26.0,53.0,55.0,3514004,Brighton
Ontario,104.0,52.0,136.0,124.0,173.0,149.0,123.0,48.0,3514014,Cramahe
Ontario,7.0,14.0,30.0,7.0,38.0,31.0,42.0,53.0,3514019,Hamilton
Ontario,14.0,108.0,205.0,115.0,133.0,108.0,192.0,182.0,3514020,Port Hope
Ontario,2.0,3.0,4.0,11.0,11.0,13.0,39.0,34.0,3514021,Cobourg
Ontario,4.0,5.0,7.0,13.0,14.0,9.0,21.0,22.0,3514024,Alnwick/Haldimand
Ontario,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3514027,Alderville First Nation
Ontario,4.0,1.0,1.0,0.0,13.0,3.0,17.0,26.0,3514045,Trent Hills
Ontario,3.0,3.0,0.0,4.0,3.0,5.0,0.0,1.0,3515003,Asphodel-Norwood
Ontario,6.0,3.0,8.0,0.0,2.0,1.0,24.0,19.0,3515005,Otonabee-South Monaghan
Ontario,3.0,5.0,5.0,7.0,1.0,1.0,6.0,6.0,3515013,Cavan Monaghan
Ontario,10.0,14.0,12.0,15.0,34.0,16.0,55.0,52.0,3515014,Peterborough
Ontario,0.0,2.0,1.0,2.0,3.0,1.0,5.0,3.0,3515015,Selwyn
Ontario,1.0,0.0,0.0,1.0,1.0,10.0,3.0,8.0,3515030,Havelock-Belmont-Methuen
Ontario,23.0,17.0,16.0,16.0,14.0,1.0,39.0,21.0,3515037,North Kawartha
Ontario,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3515044,Trent Lakes
Ontario,40.0,71.0,78.0,67.0,66.0,78.0,101.0,219.0,3516010,Kawartha Lakes
Ontario,104.0,129.0,123.0,134.0,112.0,126.0,205.0,237.0,3518001,Pickering
Ontario,60.0,70.0,74.0,67.0,46.0,62.0,101.0,229.0,3518005,Ajax
Ontario,139.0,141.0,121.0,278.0,129.0,303.0,262.0,255.0,3518009,Whitby
Ontario,28.0,37.0,60.0,36.0,61.0,60.0,103.0,256.0,3518013,Oshawa
Ontario,330.0,462.0,516.0,569.0,431.0,716.0,646.0,630.0,3518017,Clarington
Ontario,10.0,52.0,40.0,44.0,121.0,61.0,58.0,127.0,3518020,Scugog
Ontario,27.0,38.0,39.0,49.0,51.0,42.0,57.0,71.0,3518029,Uxbridge
Ontario,3.0,9.0,11.0,21.0,10.0,21.0,18.0,22.0,3518039,Brock
Ontario,719.0,725.0,801.0,907.0,938.0,914.0,1692.0,2026.0,3519028,Vaughan
Ontario,360.0,542.0,428.0,549.0,457.0,551.0,779.0,782.0,3519036,Markham
Ontario,209.0,205.0,251.0,237.0,197.0,203.0,363.0,415.0,3519038,Richmond Hill
Ontario,34.0,61.0,40.0,46.0,40.0,92.0,96.0,262.0,3519044,Whitchurch-Stouffville
Ontario,36.0,37.0,35.0,44.0,42.0,52.0,58.0,109.0,3519046,Aurora
Ontario,21.0,57.0,60.0,49.0,84.0,66.0,155.0,124.0,3519048,Newmarket
Ontario,310.0,396.0,406.0,438.0,350.0,394.0,574.0,577.0,3519049,King
Ontario,219.0,589.0,460.0,335.0,254.0,403.0,493.0,414.0,3519054,East Gwillimbury
Ontario,21.0,24.0,28.0,56.0,12.0,13.0,23.0,65.0,3519070,Georgina
Ontario,3227.0,3434.0,3829.0,4363.0,3888.0,4291.0,6976.0,7717.0,3520005,Toronto
Ontario,626.0,787.0,979.0,1249.0,1647.0,1471.0,2976.0,4192.0,3521005,Mississauga
Ontario,443.0,656.0,811.0,1019.0,1216.0,1066.0,1889.0,3334.0,3521010,Brampton
Ontario,66.0,73.0,136.0,179.0,259.0,281.0,569.0,680.0,3521024,Caledon
Ontario,1.0,0.0,1.0,1.0,2.0,2.0,2.0,22.0,3522001,East Garafraxa
Ontario,3.0,3.0,9.0,9.0,6.0,4.0,11.0,13.0,3522008,Amaranth
Ontario,0.0,3.0,3.0,3.0,19.0,13.0,10.0,7.0,3522010,Grand Valley
Ontario,20.0,15.0,32.0,36.0,31.0,33.0,45.0,37.0,3522012,Mono
Ontario,4.0,11.0,7.0,20.0,26.0,24.0,69.0,93.0,3522014,Orangeville
Ontario,2.0,5.0,5.0,12.0,1.0,15.0,8.0,7.0,3522016,Mulmur
Ontario,36.0,70.0,57.0,60.0,37.0,45.0,45.0,70.0,3522019,Melancthon
Ontario,1.0,1.0,0.0,2.0,9.0,2.0,20.0,44.0,3522021,Shelburne
Ontario,8.0,4.0,15.0,7.0,28.0,12.0,32.0,49.0,3523001,Puslinch
Ontario,59.0,146.0,159.0,82.0,107.0,433.0,454.0,258.0,3523008,Guelph
Ontario,18.0,13.0,13.0,31.0,31.0,21.0,32.0,34.0,3523009,Guelph/Eramosa
Ontario,5.0,5.0,11.0,6.0,9.0,6.0,6.0,14.0,3523017,Erin
Ontario,7.0,6.0,20.0,31.0,42.0,26.0,98.0,102.0,3523025,Centre Wellington
Ontario,0.0,0.0,4.0,4.0,11.0,9.0,26.0,8.0,3523033,Mapleton
Ontario,1.0,1.0,4.0,7.0,6.0,11.0,16.0,19.0,3523043,Minto
Ontario,10.0,7.0,10.0,21.0,15.0,21.0,56.0,66.0,3523050,Wellington North
Ontario,139.0,162.0,213.0,202.0,200.0,249.0,470.0,642.0,3524001,Oakville
Ontario,88.0,112.0,115.0,140.0,147.0,106.0,277.0,571.0,3524002,Burlington
Ontario,107.0,131.0,175.0,188.0,218.0,148.0,396.0,454.0,3524009,Milton
Ontario,174.0,185.0,200.0,215.0,223.0,213.0,332.0,409.0,3524015,Halton Hills
Ontario,821.0,977.0,1203.0,1254.0,1318.0,1295.0,1867.0,2351.0,3525005,Hamilton
Ontario,2.0,25.0,17.0,41.0,7.0,7.0,32.0,62.0,3526003,Fort Erie
Ontario,1.0,0.0,23.0,6.0,5.0,4.0,11.0,9.0,3526011,Port Colborne
Ontario,18.0,16.0,28.0,36.0,38.0,43.0,73.0,57.0,3526014,Wainfleet
Ontario,43.0,25.0,22.0,53.0,62.0,73.0,53.0,94.0,3526021,West Lincoln
Ontario,230.0,327.0,336.0,274.0,271.0,312.0,300.0,329.0,3526028,Pelham
Ontario,5.0,6.0,5.0,3.0,17.0,27.0,42.0,125.0,3526032,Welland
Ontario,7.0,8.0,7.0,3.0,11.0,9.0,15.0,40.0,3526037,Thorold
Ontario,34.0,35.0,43.0,67.0,63.0,81.0,274.0,263.0,3526043,Niagara Falls
Ontario,1192.0,1617.0,1570.0,1573.0,1532.0,1444.0,1857.0,2280.0,3526047,Niagara-on-the-Lake
Ontario,479.0,610.0,643.0,625.0,679.0,614.0,724.0,1349.0,3526053,St. Catharines
Ontario,874.0,1279.0,1361.0,1472.0,1196.0,1543.0,1214.0,1265.0,3526057,Lincoln
Ontario,30.0,22.0,66.0,34.0,44.0,38.0,64.0,93.0,3526065,Grimsby
Ontario,142.0,208.0,393.0,255.0,289.0,360.0,410.0,408.0,3528018,Haldimand County
Ontario,3631.0,6213.0,5264.0,4887.0,4700.0,5195.0,5757.0,6757.0,3528052,Norfolk County
Ontario,745.0,1253.0,1175.0,1147.0,938.0,1191.0,1344.0,1394.0,3529005,Brant
Ontario,19.0,26.0,20.0,82.0,45.0,42.0,165.0,218.0,3529006,Brantford
Ontario,16.0,22.0,46.0,4.0,33.0,8.0,40.0,56.0,3529020,Six Nations (Part) 40
Ontario,0.0,1.0,0.0,0.0,3.0,1.0,14.0,10.0,3529021,New Credit (Part) 40A
Ontario,3.0,4.0,2.0,16.0,19.0,17.0,16.0,48.0,3530004,North Dumfries
Ontario,59.0,50.0,46.0,90.0,78.0,83.0,206.0,363.0,3530010,Cambridge
Ontario,60.0,84.0,143.0,178.0,175.0,206.0,328.0,391.0,3530013,Kitchener
Ontario,100.0,109.0,146.0,166.0,131.0,254.0,297.0,302.0,3530016,Waterloo
Ontario,42.0,46.0,104.0,30.0,53.0,65.0,94.0,100.0,3530020,Wilmot
Ontario,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,3530027,Wellesley
Ontario,38.0,77.0,136.0,117.0,43.0,267.0,368.0,274.0,3530035,Woolwich
Ontario,13.0,11.0,13.0,6.0,19.0,29.0,42.0,145.0,3531011,Stratford
Ontario,7.0,10.0,19.0,12.0,16.0,21.0,38.0,14.0,3531013,Perth South
Ontario,1.0,4.0,4.0,12.0,6.0,4.0,23.0,27.0,3531016,St. Marys
Ontario,20.0,17.0,18.0,20.0,18.0,29.0,46.0,43.0,3531025,West Perth
Ontario,2.0,0.0,1.0,1.0,3.0,4.0,12.0,8.0,3531030,Perth East
Ontario,0.0,10.0,0.0,24.0,28.0,64.0,77.0,65.0,3531040,North Perth
Ontario,118.0,188.0,253.0,274.0,205.0,192.0,236.0,275.0,3532002,Norwich
Ontario,90.0,260.0,243.0,275.0,232.0,217.0,379.0,411.0,3532004,Tillsonburg
Ontario,47.0,100.0,78.0,93.0,130.0,86.0,138.0,105.0,3532012,South-West Oxford
Ontario,39.0,39.0,33.0,3.0,3.0,2.0,6.0,71.0,3532018,Ingersoll
Ontario,17.0,18.0,33.0,27.0,23.0,29.0,34.0,30.0,3532027,Zorra
Ontario,66.0,89.0,78.0,76.0,74.0,60.0,58.0,95.0,3532038,East Zorra-Tavistock
Ontario,25.0,35.0,10.0,7.0,23.0,10.0,70.0,110.0,3532042,Woodstock
Ontario,120.0,244.0,165.0,172.0,161.0,70.0,200.0,114.0,3532045,Blandford-Blenheim
Ontario,211.0,254.0,411.0,587.0,439.0,565.0,737.0,527.0,3534005,Bayham
